336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,237.0,257.0,0.0,0.0,0.0,0.0,0.0
336.0,237.0,257.0,391.0,0.0,0.0,0.0,0.0
336.0,237.0,257.0,391.0,205.0,0.0,0.0,0.0
336.0,237.0,257.0,391.0,205.0,176.0,0.0,0.0
336.0,237.0,257.0,391.0,205.0,176.0,170.0,0.0
336.0,237.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,258.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,258.0,389.0,205.0,176.0,170.0,194.0
337.0,237.0,258.0,389.0,203.0,176.0,170.0,194.0
337.0,237.0,258.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,389.0,203.0,174.0,170.0,196.0
338.0,237.0,258.0,389.0,203.0,174.0,170.0,196.0
338.0,237.0,258.0,389.0,203.0,174.0,170.0,196.0
338.0,237.0,259.0,389.0,203.0,174.0,170.0,196.0
338.0,237.0,259.0,392.0,203.0,174.0,170.0,196.0
338.0,237.0,259.0,392.0,205.0,174.0,170.0,196.0
338.0,237.0,259.0,392.0,205.0,176.0,170.0,196.0
338.0,237.0,259.0,392.0,205.0,176.0,168.0,196.0
338.0,237.0,259.0,392.0,205.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,205.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,205.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,205.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,205.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,206.0,176.0,168.0,192.0
336.0,237.0,259.0,392.0,206.0,174.0,168.0,192.0
336.0,237.0,259.0,392.0,206.0,174.0,170.0,192.0
336.0,237.0,259.0,392.0,206.0,174.0,170.0,196.0
337.0,237.0,259.0,392.0,206.0,174.0,170.0,196.0
337.0,236.0,259.0,392.0,206.0,174.0,170.0,196.0
337.0,236.0,257.0,392.0,206.0,174.0,170.0,196.0
337.0,236.0,257.0,391.0,206.0,174.0,170.0,196.0
337.0,236.0,257.0,391.0,205.0,174.0,170.0,196.0
337.0,236.0,257.0,391.0,205.0,176.0,170.0,196.0
337.0,236.0,257.0,391.0,205.0,176.0,170.0,196.0
337.0,236.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,236.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,257.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,259.0,391.0,205.0,176.0,170.0,194.0
337.0,237.0,259.0,389.0,205.0,176.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,176.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,259.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,389.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,388.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,388.0,203.0,174.0,170.0,194.0
337.0,237.0,258.0,388.0,203.0,176.0,170.0,194.0
337.0,237.0,258.0,388.0,203.0,176.0,168.0,194.0
337.0,237.0,258.0,388.0,203.0,176.0,168.0,192.0
336.0,237.0,258.0,388.0,203.0,176.0,168.0,192.0
336.0,236.0,258.0,388.0,203.0,176.0,168.0,192.0
336.0,236.0,259.0,388.0,203.0,176.0,168.0,192.0
336.0,236.0,259.0,392.0,203.0,176.0,168.0,192.0
336.0,236.0,259.0,392.0,204.0,176.0,168.0,192.0
336.0,236.0,259.0,392.0,204.0,177.0,168.0,192.0
336.0,236.0,259.0,392.0,204.0,177.0,168.0,192.0
336.0,236.0,259.0,392.0,204.0,177.0,168.0,193.0
337.0,236.0,259.0,392.0,204.0,177.0,168.0,193.0
337.0,236.0,259.0,392.0,204.0,177.0,168.0,193.0
337.0,236.0,256.0,392.0,204.0,177.0,168.0,193.0
337.0,236.0,256.0,391.0,204.0,177.0,168.0,193.0
337.0,236.0,256.0,391.0,204.0,177.0,168.0,193.0
337.0,236.0,256.0,391.0,204.0,175.0,168.0,193.0
337.0,236.0,256.0,391.0,204.0,175.0,169.0,193.0
337.0,236.0,256.0,391.0,204.0,175.0,169.0,193.0
338.0,236.0,256.0,391.0,204.0,175.0,169.0,193.0
338.0,237.0,256.0,391.0,204.0,175.0,169.0,193.0
338.0,237.0,260.0,391.0,204.0,175.0,169.0,193.0
338.0,237.0,260.0,391.0,204.0,175.0,169.0,193.0
338.0,237.0,260.0,391.0,204.0,175.0,169.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,169.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,391.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,390.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,390.0,204.0,174.0,170.0,193.0
338.0,237.0,260.0,390.0,204.0,175.0,170.0,193.0
